place_id,name,address,latitude,longitude,total_reviews,avg_rating,avg_polarity,positive_reviews,negative_reviews,neutral_reviews,positive_ratio,negative_ratio,sentiment_score
ChIJTe4iS_mnrQARjN-Hby2RyQE,Auto Posto Nunes Rocha,"BR 451, 0 Novato - Carbonita, MG, 39665-000, Brazil",-17.5473175,-43.0146862,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJR8uKy_K-uZQRZxDNUcjtEc8,Auto Posto Forquilha,"R. Abílio Sampaio, 71 - Vila Virginia, Ribeirão Preto - SP, 14030-420, Brazil",-21.1827887,-47.8227442,5,3.6,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJ3V04PNQWsJQRr4Zrv8kP5ec,Maxdiesel Veiculos e Pecas,"Rodovia Br Duzentos e Sesenta e Dois, 1 - Aeroporto, Araxá - MG, 38180-000, Brazil",-19.5585898,-46.96950449999999,3,3.0,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJY69L_YIGz5QR2rD1l6haQNA,Ita Fuel Automotive Services,"R. Prof. Dimarães Antônio Sandei, 29 - Cidade da Saude, Itapevi - SP, 06693-130, Brazil",-23.5390831,-46.933711,5,3.4,0.1953125,1,0,4,0.2,0.0,1
ChIJOVM_lVBBPgcR_7lxup8IGKw,Posto Shell - MAGGRI COM E REPRESENTACOES LTDA ME,"Av Antônio Carlos, S/N Bom despacho São Felix - Graça, Valença - BA, 45400-000, Brazil",-13.3688323,-39.0715155,3,3.6666666666666665,0.3033333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJi3lqinnLSpMR5Bg8MiJsXqw,Auto Posto Barreirinhas,"R. Boa Vista, 1 - Barreirinhas, Barreiras - BA, 47800-028, Brazil",-12.1410773,-45.0010514,5,3.4,0.04,1,0,4,0.2,0.0,1
ChIJO8itiOm1EZURdtEE2qt8OQU,Posto Shell,"Av. Pres. Juscelino Kubitscheck de Oliveira, 5240 - Areal, Pelotas - RS, 96080-000, Brazil",-31.7387671,-52.32772079999999,3,4.666666666666667,0.21701388888888884,1,0,2,0.3333333333333333,0.0,1
ChIJwfCiwKyRmAARVdQqjoHV-dI,Posto Route 040,"BR-040, KM - 807/500 - N/A, Matias Barbosa - MG, 36120-000, Brazil",-21.8705945,-43.34506349999999,4,4.0,0.2048611111111111,2,1,1,0.5,0.25,1
ChIJA3KIHa8xWpMRxkb5qu55gbs,Posto SIA,"Sia Trecho 1 Ae, 56 - Guará, Brasília - DF, 71200-010, Brazil",-15.8067454,-47.9681068,5,1.8,-0.06166666666666667,2,1,2,0.4,0.2,1
ChIJ8WSknh3trwcRUFmfLdUOyTw,Posto Shell,"R. Dr. Renato Dantas, 787, Caicó - RN, 59300-000, Brazil",-6.4617458,-37.0959283,4,3.75,0.05,1,0,3,0.25,0.0,1
ChIJ74hNhYaFmQAR66ds-vnZl4I,Posto Shell,"Estr. Francisco da Cruz Nunes, 915 - Cantagalo, Niterói - RJ, 24000-001, Brazil",-22.911186,-43.05668099999999,4,4.5,0.1375,1,0,3,0.25,0.0,1
ChIJ8UxXyql13ZQRcI0sM2qRJxQ,Posto Shell,"Av. Aloísio Leoni, 1218 - Estacao Nova, Lapa - PR, 83750-000, Brazil",-25.7679009,-49.7319632,5,3.0,0.182,1,0,4,0.2,0.0,1
ChIJ6RO2VFVomQARhgcdq1c_J5c,Posto Shell,"R. Helena, 221-229 - Vila de Cava, Nova Iguaçu - RJ, 26052-210, Brazil",-22.6827183,-43.4454444,3,3.3333333333333335,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJy4a2ofofqwcRWfq7h5a19bk,Posto Shell,"Av. Recife, 5421 - San Martin, Recife - PE, 50865-030, Brazil",-8.082354,-34.933206,4,3.5,0.0625,1,0,3,0.25,0.0,1
ChIJ146aAKdnv5QRc4FJs6shSCk,E. A. TUSCHI COMBUSTIVEIS,"R. Gustavo Maciel, 25-85 - ALTOS DA CIDADE, Bauru - SP, 17012-110, Brazil",-22.3365891,-49.0667878,5,2.8,0.125,1,0,4,0.2,0.0,1
ChIJ9b_fYM0465QRkr5aodnbthU,Posto Shell,"Av. Pres. Caetano Munhoz da Rocha, 467 - Sem Nome, Jataizinho - PR, 86210-000, Brazil",-23.2582846,-50.98119089999999,3,2.0,0.049999999999999996,1,0,2,0.3333333333333333,0.0,1
ChIJU30y0P-ypQARbtR2wHFNoWI,Posto Monte Verde,"Av. Central, 939, São Gonçalo do Rio Abaixo - MG, 35935-000, Brazil",-19.8227748,-43.3674033,5,3.8,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJpagdQgtazpQREZEtRm9QKCw,Eco Posto Bandeirantes,"Av. dos Bandeirantes, 3459 - Planalto Paulista, São Paulo - SP, 04071-010, Brazil",-23.6153595,-46.6666054,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJ2zH88F1CzpQRNCb1nuzhgQA,Auto Posto Shell San Pietro,"Av. Pereira Barreto, 555 - Paraíso, Santo André - SP, 09190-610, Brazil",-23.6720275,-46.53607359999999,5,2.2,0.2,1,0,4,0.2,0.0,1
ChIJMZBwSmVdzpQRhYZOJGzGLaw,Auto Posto jardim Avelino,"R. Mário Augusto do Carmo, 562 - Jardim Avelino, São Paulo - SP, 03227-070, Brazil",-23.5872851,-46.568791,5,1.0,0.05,1,0,4,0.2,0.0,1
ChIJAb9dhZohrAcRekWUtX9uKb0,Posto Baluarte,"BR-104, Lagoa Seca - PB, 58117-000, Brazil",-7.171558,-35.8594592,5,5.0,0.1,1,0,4,0.2,0.0,1
ChIJ1_Nc5N9PzpQR6vs8q5wjz_Y,Posto Shell,"Av. Interlagos, 1349 - Santo Amaro, São Paulo - SP, 04661-100, Brazil",-23.6650807,-46.6780602,5,2.6,0.1,1,0,4,0.2,0.0,1
ChIJXYpE2ZwDzpQRhKoZurKZjR8,Comércio de Combustiveis Genesis Ltda.,"Av. Conselheiro Nébias, 243 - Vila Matias, Santos - SP, 11060-003, Brazil",-23.944019,-46.321349,4,3.0,0.2,1,0,3,0.25,0.0,1
ChIJdSrnSv-js5QRbJegwyAsPoQ,Posto Caffé da Terra Bahia,"Av. Dr. Josaphat Macedo, 1239 - Monsenhor Parreiras, Luz - MG, 35595-000, Brazil",-19.7868052,-45.6830908,3,5.0,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJD_FB8KF8uQARH251409udtU,AUTO POSTO CASTELAO LTDA,"KM3 E 5OOMT - Rodovia Fued Nemer, SN - Castelo, ES, 29360-000, Brazil",-20.6293678,-41.20265929999999,4,3.75,0.125,1,0,3,0.25,0.0,1
ChIJq9PD9_sLpAARmN-Evf9snLc,Posto Ouro Preto,"Ouro Preto - State of Minas Gerais, 35400-000, Brazil",-20.4030116,-43.50110890000001,4,3.75,0.175,1,0,3,0.25,0.0,1
ChIJvUU1NSn1zpQRI61LizEr-b4,Cocaia Comércio de Lubrificantes,"Av.Brigadeiro Faria Lima, 941 - Jardim Cocaia, Guarulhos - SP, 07130-000, Brazil",-23.4467348,-46.52132020000001,4,3.5,0.0375,1,0,3,0.25,0.0,1
ChIJ1zDWh8r3twAR84eKh2lpfZM,Auto Posto Solemar,"Av. Abido Saad, 2100 - Das Laranjeiras, Serra - ES, 29173-180, Brazil",-20.1367253,-40.183675,4,4.25,0.25,1,0,3,0.25,0.0,1
ChIJE9_Qx7cmz5QRaREpuo7baeI,Posto Shell,"R. João Ferrara, 448 - Jardim Cica, Jundiaí - SP, 13206-714, Brazil",-23.206231,-46.8845529,4,3.0,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJ0Y_x8PGfuwARec1WpPHQtLw,Shell Gas Station,"Av. Firmino Dias, SN - Dores do Rio Preto, ES, 29580-000, Brazil",-20.6939485,-41.84913530000001,5,4.2,0.1,1,0,4,0.2,0.0,1
ChIJTZDCFnAHuQAR_XAsmnskw04,Posto Shell,"R. Moacir Saudino, 111 - Santa Terezinha II, Alfredo Chaves - ES, 29240-000, Brazil",-20.637134,-40.7473462,4,4.0,0.0375,1,0,3,0.25,0.0,1
ChIJ29o76478uwARjWtE4Zdk_Zw,Posto Shell,"R. Viêira Machado, 309 - Conj. Bnh, Muqui - ES, 29480-000, Brazil",-20.9512134,-41.34613,4,4.75,0.22749999999999998,1,0,3,0.25,0.0,1
ChIJa7gdOMitvZQRAh5HdCCmthI,Posto Monte Carlo Bady Bassitt,"Av. Bady Bassitt, 4600 - Boa Vista, São José do Rio Preto - SP, 15025-000, Brazil",-20.8176553,-49.3955287,5,1.4,0.0625,1,0,4,0.2,0.0,1
ChIJzZOq42tRzpQR5aZ-a-bqbk8,REDE 28 - Posto de Gasolina e Serviços Relix,"Av. João Dias, 3107 - Jardim Santo Antonio, São Paulo - SP, 05723-400, Brazil",-23.6433262,-46.7331169,3,2.3333333333333335,0.05555555555555555,1,0,2,0.3333333333333333,0.0,1
ChIJCxGAhveAyJQRb7FGlpXjBi8,Posto Shell,"Rua Prefeito Doutor Alberto Ferreira, 37 - Centro, Limeira - SP, 13480-074, Brazil",-22.5733688,-47.4076513,4,2.25,0.0375,1,0,3,0.25,0.0,1
ChIJBz0VxvyCiZQRX8hbuaaFfCM,Desk New Hope,"Av. XV de Novembro, 286 - Centro, Caarapó - MS, 79940-000, Brazil",-22.6367091,-54.8213212,5,3.6,0.16,1,0,4,0.2,0.0,1
ChIJHwpwW5Z6cwcRMNLjPPLssn8,Posto Shell,"R. Três Marias, 50 - José e Maria, Petrolina - PE, 56320-540, Brazil",-9.3674628,-40.4952058,5,3.2,0.03333333333333333,1,0,4,0.2,0.0,1
ChIJDQ6vzdg9owART_T6X0LKe6Y,Posto Shell,"Av. São João Batista, 15 - Centro, Visc. do Rio Branco - MG, 36520-000, Brazil",-21.0137184,-42.8391876,5,4.0,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJBa5NvhjYmwARsnOx34bPghQ,Auto Posto Valdevez,"Estr. do Pau-Ferro, 1128 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22743-052, Brazil",-22.928457,-43.33523739999999,5,2.2,0.03,1,0,4,0.2,0.0,1
ChIJo2avz7vQmwARINxFLboiAZU,SELECT MEGA VERÃO,"Av. Armando Lombardi, 110 - a - Barra da Tijuca, Rio de Janeiro - RJ, 22640-000, Brazil",-23.0058301,-43.31536489999999,5,4.2,0.2,1,0,4,0.2,0.0,1
ChIJu11QKQS5rgAR_ifbBBZcFT4,Posto Rio Grande - Shell,"Praça José Augusto Neves, 161 - Diamantina, MG, 39100-000, Brazil",-18.2376126,-43.5956091,5,4.6,0.2,1,0,4,0.2,0.0,1
ChIJVxvMaqZPzpQRTv-9Tx5Dg3k,Posto Shell,"Av. Sen. Teotônio Vilela, 2089 - C Dutra, São Paulo - SP, 04801-010, Brazil",-23.7194613,-46.6980143,4,3.25,0.0375,1,0,3,0.25,0.0,1
ChIJ71drJQQDz5QRdd1iZY6LLeg,Posto Shell,"Av. Yojiro Takaoka, 4858 - Alphaville, Santana de Parnaíba - SP, 06542-001, Brazil",-23.46261639999999,-46.8753317,5,3.2,0.03888888888888889,1,0,4,0.2,0.0,1
ChIJ7xcgfqVCzpQRwMxLlIPoFGo,MARC - Neon Auto Posto,"R. Itália, 633 - Parque das Nações, Santo André - SP, 09210-040, Brazil",-23.6335991,-46.5236192,4,3.25,0.125,1,0,3,0.25,0.0,1
ChIJHQs0yPsryJQR6FNFkoBO3bE,Transportadora Irmaos Longuini,"R. Quinzinho Otávio, 350 - Sala 1 - Centro, Vargem Grande do Sul - SP, 13880-000, Brazil",-21.834524,-46.89511599999999,4,4.5,0.25,1,0,3,0.25,0.0,1
ChIJFWs8sRoSogARf1vBEqviimw,Posto Shell,"Av. Pres. Getúlio Vargas, 605 - Centro, Santos Dumont - MG, 36240-000, Brazil",-21.4593879,-43.5519078,4,5.0,0.10416666666666666,1,0,3,0.25,0.0,1
ChIJg7qBEK55mQARZXC92aCe9qs,Shell Select,"Estrada do Galeão, 2870 - Portuguesa, Rio de Janeiro - RJ, 21931-003, Brazil",-22.8050006,-43.2099073,5,3.4,0.03,1,0,4,0.2,0.0,1
ChIJ1YMela55-5QRyiYmHc5ZgDo,Posto Shell,"BR-386, Sn - Km 51 - Interior, Seberi - RS, 98380-000, Brazil",-27.50326099999999,-53.3873809,3,4.666666666666667,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJH1BRwV-gw5IRbI4RLwBa53M,Posto Rede 10 Shell,"Folha 29, 10 - Nova Marabá, Marabá - PA, 68500-000, Brazil",-5.354170700000001,-49.08015580000001,3,4.666666666666667,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJG5y2CPhxppQRpQ-7ZVWUHwI,AUTO POSTO FLEX,"Av IRAPUAN COSTA JUNIOR Q.C L.24, Ouvidor - GO, 75715-000, Brazil",-18.2373267,-47.84306739999999,5,5.0,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJJ0e6VORnzpQRVDmTsnB3srw,Posto Shell,"Av. Sapopemba, 10455 - Jardim Adutora, São Paulo - SP, 03988-010, Brazil",-23.610267,-46.50394410000001,4,3.0,0.125,1,0,3,0.25,0.0,1
ChIJlX2mpYZezpQR6rmng_FQjRM,Conveniência Bella Luna,"R. Emília Marengo, 895 - A - Vila Gomes Cardim, São Paulo - SP, 03336-000, Brazil",-23.5547472,-46.55916669999999,4,4.5,0.25,1,0,3,0.25,0.0,1
ChIJsfTfvJKZpgARoBkGLL5Fgms,Tiger Shell station,"Av. Brasil, 401 - Santa Efigênia, Belo Horizonte - MG, 30140-000, Brazil",-19.9255409,-43.9236534,4,3.0,0.175,1,0,3,0.25,0.0,1
ChIJX1y3bshnv5QRCcG_5zGS_pU,Loja Shell Select - POSTO SHELL - REDE LK DE POSTOS LTDA,"Av. Getúlio Vargas, 5 20 - Vila Guedes de Azevedo, Bauru - SP, 17017-000, Brazil",-22.3395705,-49.064116,3,3.6666666666666665,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJVUwuSF9fzpQRH4zLDC_LseI,Auto Center Signos,"R. Canápolis, 447 - Vila Medeiros, São Paulo - SP, 02220-070, Brazil",-23.4917341,-46.57848199999999,5,3.8,0.04,1,0,4,0.2,0.0,1
ChIJ30QA2dudyJQRKDHFIpT6jT8,Posto Somerville,"Av. Tiradentes, 217 - Vila Mac Knight, Santa Bárbara d'Oeste - SP, 13450-235, Brazil",-22.7485238,-47.4118753,5,4.2,0.075,1,0,4,0.2,0.0,1
ChIJv2JVrlUQyZQRpuYU8JqAwRw,Posto Rodoviária,"R. Pará, 67 - Vila Beatriz, Águas de Lindóia - SP, 13940-000, Brazil",-22.4789162,-46.6355057,5,4.8,0.075,1,0,4,0.2,0.0,1
ChIJXWEWWKtyz5QRYU4McxqBFWI,Posto Shell - M.L. Cunha & Cia Ltda.,"R. Sotero de Souza, 218 - Centro, São Roque - SP, 18130-200, Brazil",-23.5328656,-47.136364,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJI-T4Uh4hfZQRid0h59VvYnU,Posto Shell,"Av. 11 de Dezembro, 1221 - Chácara II, Jardim - MS, 79240-000, Brazil",-21.480771,-56.157999,5,4.0,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJ_Vc8vkuAygARwnlp_eQeTdU,Posto Shell,"Pca Pres Castelo Branco, 22 - Centro, Pedro Canário - ES, 29970-000, Brazil",-18.3007217,-39.9570397,3,3.6666666666666665,0.26666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJD_ygY4rkGJURwgcOD9AZjwY,Posto Shell,"Av. Emílio Schimidt, 664 - Rolante, RS, 95690-000, Brazil",-29.65765390000001,-50.57880489999999,4,4.0,0.2,1,0,3,0.25,0.0,1
ChIJVa2mr1ZJxwcRypn0DQFm8Xs,POSTO GUARARAPES VIP LTDA,"Av. Américo Barreira, 5525 - Demócrito Rocha, Fortaleza - CE, 60440-093, Brazil",-3.7602768,-38.5639935,4,2.5,0.0375,1,0,3,0.25,0.0,1
ChIJ7Yxp1sv5yJQRc8EKAMIOkcs,Auto Posto Evolução - Revenda Liquigás,"Av. Brasil, 44 - Centro, Mogi Mirim - SP, 13800-000, Brazil",-22.4260642,-46.95312719999999,4,4.0,0.0375,1,0,3,0.25,0.0,1
ChIJN_axe6EFFgcRRdKY6Fb_SQ0,Shell Select,"Av. Centenário, 328 - Chame-Chame, Salvador - BA, 40155-150, Brazil",-13.0045518,-38.5236856,3,3.6666666666666665,0.2739246509693287,2,1,0,0.6666666666666666,0.3333333333333333,1
ChIJJUHnxmpJXpMRRwXO-BpZE9U,América Auto Posto Shell,"Rodovia Br 060, km 203 zona rural, Guapó - GO, 75350-000, Brazil",-16.9020833,-49.6422069,4,3.0,0.125,1,0,3,0.25,0.0,1
ChIJ54T1yEGLzpQRpb_memelWa8,Auto Posto Tenente Aviador LTDA,"Estr. Guarulhos-Nazaré, 346 - Cidade Jardim Cumbica, Guarulhos - SP, 07181-200, Brazil",-23.4452782,-46.4707211,4,4.0,0.16999999999999998,1,0,3,0.25,0.0,1
ChIJMQboAFUHz5QR-eihJLCeCto,Posto,"R. dos Bandeirantes, 311 - Vila Monte Serrat, Cotia - SP, 06717-205, Brazil",-23.603139,-46.90654189999999,5,1.4,0.03,1,0,4,0.2,0.0,1
ChIJE7wQTBb0k5QRsirPU4h2TW8,Posto Shell,"Av. Manoel Goulart, 3000 - Vila Santa Helena, Pres. Prudente - SP, 19060-000, Brazil",-22.1161136,-51.4122136,5,2.2,0.125,1,0,4,0.2,0.0,1
ChIJQxI_A5PT85QRdKSeigsm5b0,Posto Shell - Auto posto Panorâmica,"BR-467, Sn - Km 110 - Canadá, Cascavel - PR, 85813-450, Brazil",-24.9290086,-53.4523051,4,4.0,0.125,1,0,3,0.25,0.0,1
ChIJGcPh0yU9WJMRvSvc8JpZi60,Posto Shell,"Av. Kaled Cosac, 403 - Setor Centro, Cristalina - GO, 73850-000, Brazil",-16.7676113,-47.6135776,4,4.75,0.175,1,0,3,0.25,0.0,1
ChIJy5McNGuoiZQRBcT_rYpy_DI,Posto Bela Vista(Shell),"R. Bela Vista, 1525 - Jardim Água Boa, Dourados - MS, 79812-090, Brazil",-22.2459896,-54.8076837,3,3.3333333333333335,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJp1uYNEXPOAcRRKIb7-dm97o,POSTO SHELL CANOA FORTE,"BR-330, Ubatã - BA, 45550-000, Brazil",-14.2010334,-39.53346330000001,5,5.0,0.04,1,0,4,0.2,0.0,1
ChIJJZhrWzLURAcRvJAJHOF48b0,Auto Posto Samape,"BR-122 - Caetité, BA, 46400-000, Brazil",-14.0594123,-42.483876,4,4.25,0.125,1,0,3,0.25,0.0,1
ChIJ7xATB6A3GZURlC31pA-pPd4,Posto Shell,"R. Benno Closs, 3050 - Deleted, Santa Maria do Herval - RS, 93995-000, Brazil",-29.50008740000001,-50.9683145,5,4.8,0.02222222222222222,1,0,4,0.2,0.0,1
ChIJa7nLcwDvrAcR8fuBbkdaNtk,Posto Shell,"R. Emb. Milton Cabral, 150 - Tibiri, Santa Rita - PB, 58302-510, Brazil",-7.1597194,-34.97285869999999,4,4.75,0.22749999999999998,1,0,3,0.25,0.0,1
ChIJU1t0NWdRzpQRFJsHE-Wgoy8,Posto Shell EG Auto Posto,"Estr. de Itapecerica, 745 - Vila das Belezas, São Paulo - SP, 05835-003, Brazil",-23.6442005,-46.7426842,3,5.0,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJ1_Akh9JgzpQRue3Hb5QeJF8,Posto Shell,"R. dos Continentes, 444 - Vila Ré, São Paulo - SP, 03668-010, Brazil",-23.5332944,-46.4870134,3,2.6666666666666665,0.049999999999999996,1,0,2,0.3333333333333333,0.0,1
ChIJVwrEARwIuZQREttqqeFL7dU,Posto Shell,"Av. Monte Sereno, 935 - Jd Bela Vista, Pradópolis - SP, 14850-000, Brazil",-21.3560212,-48.0851204,3,5.0,0.05555555555555555,1,0,2,0.3333333333333333,0.0,1
ChIJN5vpNcTIlAcRTggzhsULZdw,Posto Shell,"Av. Pref Franc Luis De Sousa, 52 - São João, Ibiapina - CE, 62360-000, Brazil",-3.9272004,-40.8899817,4,3.75,0.175,1,0,3,0.25,0.0,1
ChIJweKzus3jypQRI2jfiQXD7Kc,Posto Shell,"R. Carlos Luz, 229 - Centro, Campanha - MG, 37400-000, Brazil",-21.8311026,-45.4005179,5,4.2,0.1,1,0,4,0.2,0.0,1
ChIJf0RZvTT0oQARLnTo_1ufHwo,POSTO MIRANDA LTDA,"LT1 E 2 - 13, MG-338, s/n - São Sebastião de Campolide, Antônio Carlos - MG, 36220-000, Brazil",-21.2822494,-43.825979,4,4.75,0.175,1,0,3,0.25,0.0,1
ChIJBZTF9Sx4mQAR7G_d8l7621s,Posto Shell,"Estrada do Galeão, 2781 - Portuguesa, Rio de Janeiro - RJ, 21931-387, Brazil",-22.8052817,-43.2085117,3,3.0,0.1886243386243386,1,0,2,0.3333333333333333,0.0,1
ChIJjVh79kYpBwcR55KrzMSwukY,Posto Serra da Lage,"R. Juvenal Mendonça, 3000 - União dos Palmares, AL, 57800-000, Brazil",-9.150955399999996,-36.0137415,5,4.6,0.16,1,0,4,0.2,0.0,1
ChIJ-RSCQ6Z4rAcRY0NVpiPB-Yo,Albuquerque Pneus - Timbaúba,"Avenida Ferreira de Lima, 300 - Centro, Timbaúba - PE, 55870-000, Brazil",-7.515641899999999,-35.3111575,3,3.6666666666666665,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJA2cW7tn_zpQR39__Tukh6wE,Centro Automotivo Jandaia,"Av. Marginal do Ribeirão, 136-230 - S/N - Parque Jandaia, Carapicuíba - SP, 06330-010, Brazil",-23.5616065,-46.82677999999999,5,5.0,0.2,1,0,4,0.2,0.0,1
ChIJ6cXS0JNDlpQRUigkK1uJza4,POSTO CISNE BRANCO LTDA,"R. Cussy de Almeida Júnior, 2530-2531 - Higienópolis, Araçatuba - SP, 16025-050, Brazil",-21.2133808,-50.4566625,5,2.8,0.03,1,0,4,0.2,0.0,1
ChIJL-HPakf0XpMR5PRhrZ2897g,Posto Shell - POSTO ZE CARIOCA II LTDA,"Av. Anhanguera, 10475 - QD 02 LT 14E - Vila Santo Afonso, Goiânia - GO, 74433-020, Brazil",-16.6681791,-49.3065475,5,1.6,0.03333333333333333,1,0,4,0.2,0.0,1
ChIJa2LKf1kZ35QRZElrQv4zEpI,Posto Shell,"R. Itajaí, 2081 - Vorstadt, Blumenau - SC, 89015-203, Brazil",-26.9106812,-49.0451138,3,3.6666666666666665,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJl4CVcOrNy5QRgS7heTj-_PY,Posto Shell - JOSE ERNESTO ANSORGE EIRELI,"DR - R. Dr. Vinícius Meyer, 331 - CENTRO, Congonhal - MG, 37557-000, Brazil",-22.1506634,-46.0400562,4,4.75,0.175,1,0,3,0.25,0.0,1
ChIJX2bownIprAcRsaBNljFzOZ0,Posto Shell (Almeida),"Esperança - PB, 58135-000, Brazil",-7.013074599999999,-35.8560427,4,3.0,0.05,1,0,3,0.25,0.0,1
ChIJW-J5AKIQzpQRIf32d9IDnHs,Posto Shell,"Av. 9 de Abril, 1845 - Vila Nova, Cubatão - SP, 11510-000, Brazil",-23.8819418,-46.42082969999999,4,2.75,0.05763888888888888,1,0,3,0.25,0.0,1
ChIJLVaKGaERyZQRECJ6Sijtf38,Posto Petrocenter,"SP-360, Km 177 - Jardim Europa, Águas de Lindóia - SP, 13940-000, Brazil",-22.4459757,-46.5811927,3,4.333333333333333,0.2333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJj2JAzR1EuZQR52LOCYiY7q4,Auto Posto Monte Alto,"Av. Castro Ribeiro, 220 - Centro, Monte Alto - SP, 15910-000, Brazil",-21.2588023,-48.4930213,3,5.0,0.2333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJ4687VDonz5QRGjh0ruTODoA,Shell Select,"Av. 9 de Julho, 1515 - Pte. de Campinas, Jundiaí - SP, 13201-020, Brazil",-23.186681,-46.89176500000001,3,2.3333333333333335,0.3033333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJV93_el3ax5QRWhS5JGrfY_Q,Posto Shell,"R. 6, 1875 - Centro, Rio Claro - SP, 13500-190, Brazil",-22.4037658,-47.5653586,4,3.25,0.05,1,0,3,0.25,0.0,1
ChIJlwHPEdf_G5URRDqn1tgvsNM,Posto Shell,"ERS-122 470 Km 14 Centro, São Sebastião do Caí - RS, 95760-000, Brazil",-29.5919943,-51.3718614,5,3.8,0.16,1,0,4,0.2,0.0,1
ChIJ41MFaf8wxpQRbwVJh-qMV_I,Posto Shell,"Av. 31 de Março, 707 - Higienópolis, Piracicaba - SP, 13424-290, Brazil",-22.74092020000001,-47.6462431,5,3.4,0.04,1,0,4,0.2,0.0,1
ChIJlWkj6mR_mQARsfFHGhCMgW4,Posto Shell,"Av. Mem de Sá, 55 - Lapa, RJ, 20230-150, Brazil",-22.913359,-43.1810479,3,3.6666666666666665,0.1361441798941799,1,0,2,0.3333333333333333,0.0,1
ChIJibVzqhhgz5QRSrcQJ-IZ5xI,Posto Tropeiro,"Av. São Paulo, 910 - Além Ponte, Sorocaba - SP, 18013-002, Brazil",-23.4984429,-47.443179,4,4.0,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJRQNTKyO_uZQRh0CPMaH2eVk,Suv Auto Posto Serviços,"Av. Dr. Plínio de Castro Prado, 475 - Jardim Paulista, Ribeirão Preto - SP, 14091-160, Brazil",-21.187519,-47.79355049999999,5,2.6,0.08333333333333333,1,0,4,0.2,0.0,1
ChIJm_N9-n8LrwcRbb419lKIwfY,Station Inn and Dedé Jaime,"R. José Jaime dos Santos, 60 - São José, Santa Luzia - PB, 58600-000, Brazil",-6.871736699999999,-36.91164029999999,5,3.8,0.05,1,0,4,0.2,0.0,1
ChIJJUzFNKPllpQRA-uiQjWcUn8,Auto Posto Trevo,"Av. Marginal, 148, Valparaíso - SP, 16880-000, Brazil",-21.214592,-50.8661728,5,4.4,0.16,1,0,4,0.2,0.0,1
ChIJUccsDorXW5MRcjeoBOSZAAA,Auto Posto DF 290,"Gama, Brasília - Federal District, Brazil",-16.020188,-48.1851207,3,4.666666666666667,0.23611111111111108,1,0,2,0.3333333333333333,0.0,1
ChIJf-mkeQAvn5QRwUpQKMsgUz0,Posto Marajó São Simão,"Av. Goiás, 13 - São Simão, GO, 75890-000, Brazil",-19.0036685,-50.55751069999999,3,2.3333333333333335,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJa-wt-hfYGpURILxA3exbgwo,Posto Shell,"Av. Rio Branco, 178 - Centro, Encruzilhada do Sul - RS, 96610-000, Brazil",-30.54092559999999,-52.52094049999999,5,4.2,0.182,1,0,4,0.2,0.0,1
ChIJLwJee_QDz5QRtDdDVhNQq7I,Posto Avenida 1,"Alameda Alberto Byington, 21 - Cidade Tamboré, Santana de Parnaíba - SP, 06537-470, Brazil",-23.440502,-46.832459,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJOUULIO4X35IRxS0t_1IGfvQ,M DORAZIO & CIA LTDA,"Av. dos Garimpeiros, Arapoema - TO, 77780-000, Brazil",-7.657450700000001,-49.06580659999999,3,3.6666666666666665,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJyf9HzL35zJQRWzFsisFQkRA,AUTO POSTO BRANCO DE CASTELO LTDA. (TREMEMBE SP),"Av. Luíz Gonzaga das Neves - Caminho Novo, Tremembé - SP, 12120-000, Brazil",-22.9894573,-45.5504569,5,3.8,0.075,1,0,4,0.2,0.0,1
