PLACE ID ,RAZAOSOCIAL
INVALID ,POSTO DE GASOLINA AMIGAO DA DUTRA LTDA
ChIJI0vMaXZdmQARCGSD9Gf80mE,POSTO DE GASOLINA IMPERATRIZ LTDA
ChIJByDhiF1OnAARnUA5mnjnL2Q,IMPERIAL ANGRA AUTO POSTO LTDA
ChIJSTnT5x_jlwARoawFqxR-L-U,AUTO POSTO TORRES DE ALMEIDA LTDA
ChIJd3JuXnoZqwcRPheRZ8fYlSk,GERALDO VIEIRA E CIA LTDA.
ChIJIbTUVXtVlgARQBFy0AyMsQk,SBP COMERCIO REPRESENTACAO E DISTRIBUICAO LTDA
ChIJzZOq42tRzpQR5aZ-a-bqbk8,AUTO POSTO RELIX LTDA
ChIJTzR5eAFTzpQRwnvmRmboNOc,AUTO POSTO DOM JOSE LTDA
ChIJgYpbFWZbzpQR0uo5SAyU6mc,AUTO POSTO IRMAOS VENTURA LTDA
ChIJV2gMG1n4zpQRXcPj2UvzXcQ,POSTO DE SERVICOS ANEL VIARIO LTDA
ChIJa7gdOMitvZQRAh5HdCCmthI,POSTO MONTE CARLO BADY LTDA CARLO BADY LTDA
EkVSLiBTYW50YSBDcnV6IC0gSmFyZGltIFNhbnRhIENydXosIE1vZ2kgTWlyaW0gLSBTUCwgMTM4MDAtNDQwLCBCcmF6aWwiLiosChQKEglVYtAyh_fIlBGTvYbJDm_z4xIUChIJnRko6iv4yJQRiL1QirjNQLU,AUTO POSTO SANTA CRUZ DE MOGI MIRIM LTDA
ChIJPdM1UVXax5QRJF7jYbUEOXQ,AUTO POSTO E SERVICOS ANDORINHA RIO CLARO LTDA
ChIJP-SWHt9TzpQRqegpgAw5iZY,CANTINHO DO CEU AUTO POSTO LTDA
ChIJm8Tg889PzpQRjMLG3Ilvltw,AUTO SERVICOS GRAND PRIX LTDA
Ej1Sb2QuIEpvcm4uIEZyYW5jaXNjbyBBZ3VpcnJlIFByb2Vuw6dhLCBNb250ZSBNb3IgLSBTUCwgQnJhemlsIi4qLAoUChIJ-TxFaHsQxpQRefr9-TEtECASFAoSCZXaQ45HpciUEROelvB9dSkc,AUTO POSTO SP 101 LTDA.
ChIJrwx9VYSFPwcR2DY5TqLqdxE,AUTO POSTO BANDEIRA PAULISTA LTDA
INVALID ,MISSIANY FREIRE FIGUEIREDO
INVALID ,AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA
ChIJ1TVoGh1jzpQRKD1Iayhddss,AUTO POSTO ACARI LTDA.
ChIJ2QqiEGVnzpQRpctC8P_QEtc,AUTO POSTO MULTMAX LTDA.
ChIJwykdall9CgcR7D8Xywi_YpI,CENTRO AUTOMOTIVO JARDIM DO ESTADIO LTDA
ChIJSbR4oVZbzpQR2z9VuIhkoIE,PACKARD AUTO POSTO LIMITADA
ChIJNUhr6XZuvJQRJ1gjlm6-Pp0,HIROCHI KITAGAWA & CIA LTDA
ChIJaUrbfwBbzpQRLUEpMyTLqj4,POSTO BOLA PESADA LTDA
ChIJ3fQ-VGAmz5QRHuldxtvNG-0,AUTO POSTO ESTRELA LTDA
ChIJE9_Qx7cmz5QRaREpuo7baeI,AUTO POSTO JARDIM CICA LTDA
ChIJY69L_YIGz5QR2rD1l6haQNA,ITA FUEL SERVICOS AUTOMOTIVOS LTDA.
ChIJ8e_MQ0Jnv5QRTp_pENVz8Qw,POSTO PAINEIRAS DE BAURU LTDA
ChIJvUU1NSn1zpQRI61LizEr-b4,COCAIA COMERCIO DE LUBRIFICANTES LTDA
ChIJwfIhcvHPyZQR1LO4SUNQnXU,COMERCIAL TRANSDELREI LTDA
ChIJBzeQ44oQyZQRvQNRsIb0W8g,J KEMPERS & CIA LTDA
ChIJHyYawxfruZQR8aTSGeC9qdA,POSTO AVENIDA DE JARDINOPOLIS LTDA
ChIJ2adOL53Wv5QR3L2qlQSz1zs,REDE LK DE POSTOS LTDA
ChIJ146aAKdnv5QRc4FJs6shSCk,E. A. TUSCHI COMBUSTIVEIS
ChIJDeT6KiSKzpQRCn23knQ2V9Y,TREVIZO AUTO POSTO LTDA
INVALID ,ARIBERTO TRIDAPALLI
INVALID ,AUTO POSTO INACIO & BROIO LTDA
ChIJUQ6psoJnv5QRRyLEJy-3oUU,POSTO ARAUJO LEITE LTDA
EjFBdi4gSGVybWVzIEZvbnRlcyAtIFN1w63Dp2EsIEFyYWNhanUgLSBTRSwgQnJhemlsIi4qLAoUChIJv0VM9JezGgcRE0TcdAwcR_YSFAoSCYVfDBKisxoHEUNXFDtdT80c,POSTO HERMES FONTES LTDA
ChIJBRar4iyOpgARFAQQMGl2rOA,AUTO POSTO RIO BRANCO LTDA
ChIJwWDmWcyapgARYsgpQ1ryHhY,POSTO ALLGAS LTDA
ChIJeSu8Q69vh5QRzs7HymaZILs,AUTO POSTO DOIS IRMAOS LTDA
ChIJK5GoVTw7uAARfC6_57WbNcQ,POSTO MOXUARA LTDA
ChIJ_RGW3HeWPpMRPn2CO4xvzXc,DECIO AUTO POSTO GURUPI LTDA
ChIJV1fKI4i9pgARcjcv-ryQfCc,KZ EMPREENDIMENTOS COMERCIAIS LTDA.
ChIJb-Bx3TNUpQARv6ff2-Ol4Gk,AP MAGALHAES & CIA LTDA
ChIJFeGZIZ-XpgARDsxc9hhQI-0,POSTO PHOENIX LTDA
ChIJO96Lk6bjugARKk4ZXXe_zis,AUTO POSTO STAR LTDA
ChIJp56zTaCipgARCy6e4KIaxlw,POSTO SERRA DAS MANSOES LTDA - ME
ChIJiXSkshfvB5MRWSE1T4r0_pc,AUTO POSTO CASTANHAL LTDA
ChIJIaWZl-ZCrQARBm_npwbBfBQ,POSTO VICENTE FRANCISCO LTDA
ChIJbc3ejbqSoQARf0d9RfKG0KY,MOREIRA E FILHOS COMÃ‰RCIO PETROLEO LTDA EPP
ChIJlf__ByGWpgAROr_jw6kjK6E,POSTO BATISTAO LIMITADA
ChIJn2H1Os0CngARzd60Tjk8Uz4,POSTO DE SERVICOS R R 33 LTDA
ChIJ-S5lhabCrAcRIHVZSIK9-OU,AUTOMIX COMERCIO DE COMBUSTIVEIS LTDA
ChIJQ9AfLeR3y5QRHjvR98RLX7w,POSTO 5 ABASTECIMENTO DE COMBUSTIVEIS LTDA
ChIJAT6vXQSzoJMRkRi3VydRaF8,ALBERTI COMERCIO DE COMBUSTIVEIS LTDA
ChIJ7dcpD9VZzpQRLQStjTs2fB0,AUTO POSTO NONINHA LTDA
ChIJv8SvYaxdzpQRTG253ak6yww,AUTO POSTO CASA NOVA LTDA
ChIJhbvvKt1IxwcRsg6_zQlk03k,SOUZA COMÃ‰RCIO DE PETRÃ“LEO E SERVIÃ‡OS LTDA
ChIJGyTQ31AvlZQRXot35e8Zmh8,POSTO PIONEIRO LTDA
ChIJu_Y6whv5zJQRSnwQLxQ1jKo,REIS AUTO CENTER LTDA
ChIJ2zx7SMrVRAcRsg5BETl31Tw,CARDOSO MARQUES COMÃ‰RCIO DE DERIVADOS DE PETRÃ“LEO LTDA.
INVALID ,G. R. REVENDEDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA
ChIJGwzseJROxwcRR-YmY-KYJRk,SAMYA COMERCIO DE DERIVADOS DE PETROLEO LTDA
INVALID ,POSTO PRIMAVERA COMBUSTIVEIS LTDA
ChIJDyn7EXJwzpQRtdYDV0Pze-E,POSTO QUALITY SUPRA LTDA
INVALID ,POSTO DE SERVICOS AVANTGARDE LTDA
ChIJ7U6dEQCLxZQR2L7Usj9U8ws,AUTO POSTO ARMANDO PANNUNZIO LTDA
ChIJqVMqEZ42tpQRa7tAcsThlCQ,MOCAFOR TRATORES E EQUIPAMENTOS AGRICOLAS LTDA
INVALID ,AUTO POSTO VISTA BELLA LTDA.
INVALID ,POSTO DE SERVICOS 2002 LTDA
ChIJgbTSm0c5NZIRXMRKacKzmz8,AUTO POSTO BRINATI LTDA
INVALID ,IVALDO SILVA CORDEIRO LTDA
ChIJy1o3-F5IxwcRKVADMhIhdKY,COMERCIAL TAVARES DE COMBUSTIVEIS E LUBRIFICANTES LTDA
ChIJM4pb3b9mzpQRy1rGbSEqNR8,CENTRO AUTOMOTIVO SAO CONRADO LIMITADA
INVALID ,PORTAL DA ILHA DISTRIBUIDORA DE COMBUSTIVEIS LTDA.
ChIJzxA4BJAczpQRIDYxry0XsWg,CENTRO AUTOMOTIVO MARINAS DE SAO VICENTE LTDA
ChIJ2akEcW5BlpQRxZaTxQTS0ls,AUTO POSTO BREMEN ARACATUBA LTDA
ChIJWd7VWNu3yJQRMRLILlRarGc,DIAMANTE AUTO POSTO DE CAMPINAS LTDA.
ChIJhekQ9qeQyJQR5kCfS86x0BE,AUTO POSTO REI DA CASTELO 3 LTDA
INVALID ,AUTO POSTO SÃƒO TOMAZ LTDA
ChIJ-xEu2sDGyJQRZLU-6YUcezo,AUTO POSTO CAMPINEIRA LTDA
ChIJYw2sSQcfzpQR5_mkdJBMWKk,AUTO POSTO DELTA MAR LTDA
ChIJB4Bpg99Pz5QRS_Jnk3i4bgE,POSTO AVENIDA MARGINAL ITU LTDA
ChIJmR5hbevo3JQR3P4UDl41DWI,AUTO POSTO BABADINCA LTDA
ChIJlwyk3ZOKlwARCvLxqlCznFk,POSTO GRAN CENTER 10 LTDA
INVALID ,POSTO CAJUEIRO COMERCIO DE DERIVADOS DE PETROLEO EIRELI
ChIJQ3DvBO6dqwcRosLppv7FjyY,TAPAJOS PRODUTOS DE PETROLEO LTDA
INVALID ,MONTEIRO & AZEDO LTDA
ChIJ-0qw4m-KlwARtxVqJo6VqQI,POSTO SANTO ANTONIO LTDA
ChIJ1Ttqr-gImQAR-zRu_ksO6hs,POSTO DE ABASTECIMENTO VITORIA 040 LTDA.
ChIJtcd_MMNkGZURccR5m-cp5k0,COOPERATIVA DOS SUINOCULTORES DO CAI SUPERIOR LTDA
ChIJB16Tg7v83JQRNRzHYHSlHxk,AUTO POSTO NOVA CURITIBA LTDA
ChIJWS9nd1UImQARoJYnL9VPEL0,VEP VEICULOS ESPECIAIS DE PETROPOLIS LTDA
ChIJ02D3iN4OlwARoIZb0TpnYxU,POSTO BURITI LTDA
INVALID ,GERACAO VIP COMERCIO DE COMBUSTIVEIS LTDA
ChIJTccEMbPl3JQR0Bpj1mASjto,PHOENIX AUTO POSTO LTDA
ChIJ6_x-c9wGugcRIw1PqUuCano,POSTO OLINDA LTDA
ChIJ89rtt-IGugcRlKWst1DdDRU,O F DA SILVA JUNIOR
ChIJR7itlf7j3JQR0G5Nxbi794Y,POSTO BATEL LTDA
ChIJ2fJCp2n73JQR_s22D7iQo6w,BIRA & BIRA COMÃ‰RCIO DE COMBUSTÃVIES LTDA
INVALID ,TIC TAC DERIVADOS DE PETROLEO LTDA
INVALID ,AUTO POSTO J. K. PRESIDENTE PRUDENTE LTDA.
ChIJ5187IChCzpQR_XZbqeCanSw,AUTO POSTO NOVA PETROPOLIS LTDA
ChIJnTH4GyO4lZQRJ_zvccsjUGo,REDE LK DE POSTOS LTDA
ChIJS0DzoEvNyJQRBSjM8z5rA58,POSTO CASTELO BRANCO DE VINHEDO LTDA
ChIJPy11_rfvt5QR-eHKILxChyQ,TUIM COMÃ‰RCIO DE COMBUSTÃVEIS LTDA.
ChIJv87C2yOYowcR2aNQcWKCf1M,NPM COMERCIAL DE COMBUSTIVEIS LTDA
ChIJv5YhxEYorAcRE51qUVvAIo0,ALMEIDA COMERCIO DE COMBUSTIVEIS LTDA
ChIJK6h6OcRwvgcROCWFMn0S_eU,C & A COMERCIO DE PETROLEO LTDA
ChIJocCGbj89qwcRv83ZWe3Hnf0,ALBUQUERQUE PNEUS LTDA
ChIJ_____6xRz5QRT9k2nHzLAxI,NOSSO POSTO DE ITU LTDA
ChIJtb7sExR6uwARvKwApFpuNn4,AUTO POSTO TREVO D AGUA LTDA
ChIJbS6qnRUBz5QRRqD7L6ufLHg,PARQUE DOS CAMARGOS - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJucVjeU_JogAR3eD8x-LHK6U,POSTO FILINTO DE ANDRADE LTDA
ChIJcTpHzHUmtgARc3JnuFBd_g4,AUTO POSTO E SERVICOS BNH LTDA
ChIJ16iOF1hTqgcRB0yFwYPLZ5U,R. L. I. COMBUSTIVEIS E SERVICOS LTDA
ChIJkaYBK3DdmwARGE7RVuhCND4,POSTO DE GASOLINA E SERVICOS RECREIO 2009 LTDA
ChIJ_1fJg5YttgARfqDdB7EwUjI,POSTO PARADAO DA 101 LTDA
ChIJNaNyrbfXx5QROI1qofdJv24,MONIQUE THEREZA MENDES
ChIJLz9HeH96iQcRPxwcj2CxZc4,COMERCIO DE DERIVADOS DE PETROLEO JOYCE IX LTDA
ChIJSzrIC7RazpQRUD3SLbT8__w,POSTO DE SERVICOS RIOLIS LTDA
INVALID ,CENTRO AUTOMOTIVO NOVO BARAO LTDA
ChIJbzkucS9CzpQRLri9B8fat5I,AUTO POSTO PERY RONCHETTI LTDA
ChIJv-oBW6ZmzpQRFdhvIlpRxfw,AUTO POSTO CALABRIA LTDA
ChIJAdK-kWCUpgARBOQBTD-N__M,POSTO AGUA BRANCA DERIVADOS DE PETROLEO LTDA
ChIJkz6Sm9uxnZMR2CcMliPGTjs,DEM & DEM COMERCIO DE COMBUSTIVES LTDA
ChIJUeyBG7iKlwARQRFkD02iELo,A C TRANCOZO M B COMBUSTÃVEIS LTDA
ChIJrW2EFe_L2JQRMdN_spZVNAU,AUTO POSTO VIA SETE LTDA
ChIJ15vL6DJvZZMRWPGTFgkl7nw,AUTO POSTO BV CAMARGO LTDA
ChIJnbLpE2nBzpQRh94kVsi2-nE,AUTO POSTO IMPERIAL ATIBAIA COMERCIO DE COMBUSTIVEIS LTDA
ChIJB92V2FyzyJQRxZRxVZzWDkI,AUTO POSTO EKKO PARK LTDA
INVALID ,EDEM AUTO POSTO LTDA.
 ChIJ-4QZ7FXorAcRlx7kiOqCU00,AUTO POSTO DE COMBUSTÃVEIS COSTINHA LTDA.
ChIJd5ObtsctWpMRTnshN-dshcI,ABRITTA POSTOS DE SERVICOS LTDA
ChIJkfddxpsczpQRJxVY4iwAsus,AUTO POSTO LINHA AMARELA LTDA
INVALID ,J. A. COMERCIO VAREJISTA DE COMBUSTÃVEIS LTDA.
ChIJgZmwYj6_uZQRYOC1PJ9puy8,S.E. AUTO POSTO LTDA
ChIJg3RiY3FKoJMRFL8mFFWjdQw,COM. DE COMB. E LUBRIFICANTES M. R. LTDA
ChIJbchvZCMj3ZQRtG4uceBPb2g,AUTO POSTO ANDRIGO LTDA
INVALID ,DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA
ChIJU1_oqkR8PwcRNTMXMaGxc1k,CLM COMERCIO DE DERIVADOS DE PETROLEO LTDA
INVALID ,AUTO POSTO MELIDE LTDA
ChIJbWDmMwBPzpQRnWB6a1jcX2g,AUTO POSTO AZZOLINI NETO LTDA
INVALID ,AUTO POSTO RADIAL III LTDA
ChIJEwbKK4Z3vQcRa66olh16o-4,NOVO NORDESTE COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJ58paTZf2XpMR7RvEJzWcCnY,CENCOSUD BRASIL COMERCIAL S.A.
ChIJAZIBhMZhzpQREKWOL6Yi9Xk,CENTRO AUTOMOTIVO TRADICAO NORDESTINA LTDA
ChIJpUK-uyMkyJQRzcsKiL6AxTk,MOCAFOR TRATORES E EQUIPAMENTOS AGRICOLAS LTDA
ChIJb_Q1UTcHz5QRjqDxt4vIv_g,SAO PAULO DOIS COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJq2jE6rW1yJQRWjXdpncIICU,AUTO POSTO TRE FRATELLI LTDA
ChIJYwgdzlBdzpQRVWAF417V_9Q,AUTO POSTO JOIA DA SAPOPEMBA LTDA
ChIJ5xB_d8xEzpQREnsyKe735t8,POSTO DE SERVIÃ‡OS PETRO MARTINS LTDA
ChIJTZtqX-pTqwARlIN364ZfDI8,CENCOSUD BRASIL COMERCIAL S.A.
ChIJLchWte72BZURPusZY0KFDmc,MARCELO WILLRICH SOARES
ChIJdRLmx6C7pgARnOduw7Mwyvo,POSTO CHEFAO LTDA
ChIJoVC6wly0EZURdjM6hPWRVoM,ROSA & FILHO COMERCIO DE COMBUSTIVEIS LTDA - ME
ChIJDYeEJNijHpUR9PfM4CGLwIM,AUTO POSTO GAMBATO LTDA.
INVALID,POSTO PORTAL DO PARQUE LTDA
ChIJmY1ZVAvAmQARIpG_-0DIoM4,POSTO DE COMBUSTIVEIS TREVO DE MANILHA LTDA
 ChIJ8dDoDUdgrwcRMb9NEJw63OA,G M RANGEL COMBUSTIVEIS LTDA
ChIJMzU0ZPtCRgcR3DwJii4zO9E,CCCP COMERCIO DE COMBUSTIVEIS LTDA
ChIJgcKeqGWzJJMRauVRX_0utn4,POSTO DU FIGUEIREDO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
INVALID ,POSTO WAMMS LTDA EPP
ChIJTS3oKzNOxwcRDMk4YvxXOp4,MACK II  COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,CASSIANO COMERCIO DE COMBUSTIVEIS E CONVENIENCIAS LTDA
ChIJJ1zwBFRmv5QRAL_U_h9Ptbk,POSTO CASTELAO BAURU LTDA
ChIJ-WnJVZpVzpQRwlxrHuoCd1o,NOVO PORTAL SERVICOS AUTOMOTIVOS LTDA
ChIJTZut10Jv7pQRUHXbglsjPkA,AUTO POSTO LISBOA LTDA
ChIJf4OVWeZ0FgcRz57_nXzwcxs,DAM DERIVADOS DE PETROLEO LTDA
INVALID ,PETRO SAPPER CUIABA LTDA.
ChIJlw8KIj6hvJMRpqaOZTCrznM,COMERCIO DE COMBUSTIVEIS TUCANO LTDA
ChIJlw8KIj6hvJMRpqaOZTCrznM,CIBEL - COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJ3xRpEMElz5QR5pUhBxtqNjI,AUTO POSTO VITALIA LTDA
ChIJ8wkv_ShcmQARZjq4OIe61iM,AUTO POSTO SHOW DO MILHÃƒO LTDA
ChIJCT9srSdD65QRNlzy-tGaUy4,AUTO POSTO XADAI LTDA
ChIJ9fyn29q4uZQRQKGMIwdBONA,POSTO ZONA SUL DE RIBEIRAO LTDA
INVALID ,J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
INVALID ,AUTO POSTO ROTARY LTDA.
ChIJj2xAF5v_zpQRBOEN5g6Krp0,WINNER COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJL8tg21UmwJQRqy4NpOsr2yA,"HOCHSCHEIDT, SANINI & CIA LTDA"
ChIJccCSsf3Q7JQRHhwAbN0xMCo,AUTO POSTO MARINGA LTDA - EPP
ChIJs6byvIBcmQARkzIs5KjP2yc,ENZO QUEIMADOS LTDA
ChIJeybslBi8FgcRkzB0VpJcCuI,POSTO PARADA CERTA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTE LTDA
ChIJ5_rSaJKzGgcR17xJ4T49hYE,A.C. POSTO DE COMBUSTIVEIS LTDA.
INVALID ,POSTO DEGASPERI LTDA
ChIJy-n3ufQkkZQR1vFqe-5Jc7s,GRINGO AUTO POSTO EIRELI - EPP
ChIJqXmkow7GvAARv0JQUERB3Ao,AUTO POSTO TIGRAO MURIAE LTDA
ChIJe1RFM-StnZMRSR62fuqF0Dk,CSB COMERCIO DE COMBUSTIVEIS LTDA
ChIJG96jPhNSxwcRZTrhQTrwQQA,JN COMERCIO DERIVADO DE PETROLEO LTDA
ChIJgcKeqGWzJJMRauVRX_0utn4,POSTO DU FIGUEIREDO II LTDA
INVALID ,LVBE COMBUSTIVEIS LTDA
ChIJuamFxPKYkJQRTn099aN_uHY,COMERCIO DE COMBUSTIVEIS TRES LAGOAS LTDA
ChIJI-CJwblzGZUR7sN72KdnOT8,ABASTECEDORA DE COMBUSTIVEIS RODOVIA RS-118 LTDA
ChIJZ-4TlYxpzpQR320miW-Eyno,AUTO POSTO GUARACIABA LTDA.
ChIJO_OuAB1S-ZQRocO_q-hqXUk,RG COMERCIO DE COMBUSTIVEIS LTDA
ChIJW2sf2yUa6JQRD-QFiGKixeE,AUTO POSTO MUCUFA LTDA
ChIJrXMOS0JiHJURo5SdY0ZnRDQ,M D L HINTERHOLZ LTDA
ChIJXx-Qk_YKmQARRwfFU6s9exw,POSTO PARADA ANGELICA LTDA
ChIJURxVrxCayJQR8viuW20zL1w,ALABAMMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJc4x2WY7UsQARJnDsUuYyGWo,MOURA COMBUSTIVEIS EIRELI
ChIJxZF8Swf4GJUR9ijAsUD5ibI,ABASTECEDORA DE COMBUSTIVEIS ROTA DA PRAIA LTDA.
ChIJBcwubMrwXpMRJuI7FQBke_U,POSTO AMAZONIA LTDA
ChIJCevpLzyQHJUR_MKErDhLZRk,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA
ChIJP0CzWBOdwpQRWsY_XAF1NnM,POSTO BOA VISTA LTDA
ChIJoUHidEL7EQcR6rr6zycbSoI,MUNDO NOVO COMBUSTIVEIS LTDA
INVALID ,CENTRO AUTOMOTIVO PORTAL DA GIOVANNI LTDA
ChIJLTy2M2bxXpMRuOGraFqgIdw,POSTO SHUKRAN LTDA
ChIJO_QOHfl4jJQRHHO2_nepRGg,N BATISTA DA SILVA LTDA
ChIJOa24mgTxCZMRvp5rA1XB4ss,LAS VERAS COMBUSTIVEIS LTDA
ChIJMcACSGd3GZURBJIgVwd-zdY,SIM REDE DE POSTOS LTDA
ChIJh3WnU-A1XgcRPmcRd97L5jY,AUTO POSTO BRASILIA LTDA
ChIJW666D90T45QRiG_posWUcgo,MP POSTOS E LOGISTICA LTDA
INVALID ,INFINITY COMERCIO DE COMBUSTIVEIS LTDA
ChIJJwhKolfIeZMRHbHiaKDRcDM,POSTO MARECHAL RONDON LTDA
ChIJg3RiY3FKoJMRFL8mFFWjdQw,COMERCIO DE COMBUSTIVEIS SANTA FE LTDA
INVALID ,REDE DOM PEDRO DE POSTOS LTDA.
ChIJ50yAE33J3ZQRLYrz6OyHXWY,BONILHA COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,AUTO POSTO GIGANTE DA DUTRA LTDA
 ChIJraErkl8eqwcRHiaYdTgdoMk,VIAGAS COMERCIO DE COMBUSTIVEIS LTDA
ChIJBbIMkrOLpJIRAVjdcz0Fz84,G2F COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,AUTO POSTO CINCO ESTRELAS LTDA
ChIJeZq4in-_4pQRzfy_opALLeY,MP POSTOS E LOGISTICA LTDA
ChIJEdSCA26Q9pQR47MaD8l-IX4,COMERCIO DE COMBUSTIVEIS ITAIPU LTDA
INVALID ,POSTO DE SERVICO PORTAL DA ALDEIA LTDA
ChIJ4_vBKAg-mQARf7LYyTCTStc,POSTO TURCAO LTDA
ChIJhztT98DdrAcR0O1ZiugzfpY,NOVA COMERCIO DE COMBUSTIVEIS  LTDA
ChIJK005AabxzZQRmozFzvu1x9A,RIVA BEACH AUTO POSTO LTDA
ChIJBasg5SKsy5QRXVx4mhLu2Rc,AUTO POSTO TUPY CAREACU LTDA
ChIJ8z0KFNz3rJQREtQH7J079DQ,POSTO SANTA EDWIGES PETROLEO LTDA
ChIJ-2eXJ0jH4pQR3OU2J8P78Kc,MPS COMERCIO DE COMBUSTIVEIS LTDA
ChIJgzTJe6BhmQARXs5ccp92N_Q,AUTO POSTO PARADA DE REALENGO LTDA.
ChIJIVgnClY6WpMRV_RMEqFVwoM,AUTO POSTO CINCO ESTRELAS LTDA
ChIJ2zx7SMrVRAcRsg5BETl31Tw,AUTO POSTO SAMAPE III LTDA
ChIJo5h1CMfjypQRUI2_JqiowWg,AUTO POSTO OLIVEIRA LARA LTDA
ChIJIzhvfOOJtJQRjabkh7jEwEg,AUTO POSTO LEAO & MAXIMIANO LTDA
ChIJqcUMxl3ps5QROMdoyOSrfJ0,POSTO SANTA EDWIGES PETROLEO LTDA
ChIJKb5qnkdPz5QRfPlS7-xaa7o,AUTO POSTO ALEJO LTDA
ChIJTZ0l8EtfrAcRO2GzALagWXI,RENATO DE LIMA SILVA
ChIJT-LHXuPDpgARPZHVhckyqJQ,BANDEIRANTES COMBUSTIVEIS LTDA
INVALID ,AUTO POSTO LIMA LTDA
ChIJjdcIt-6bpgARqp-NdYYvv2c,MIGUELAO POSTO LTDA
ChIJ795T_baa9gcRSTrnbq6FHEg,AEROISA COMERCIAL DE COMBUSTIVEIS E SERVICOS EIRELI
ChIJwfbNzsj0XpMRicMBJI2zudY,S 2 COMÃ‰RCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
 ChIJu-uNoxQaHJURoVkLie_D-4g,SIM REDE DE POSTOS LTDA
ChIJJ7P8fkw3RgcRo2pWJEnKdec,POSTO HARAS RESIDENCE LTDA
INVALID ,POSTO N. SRA DA VITORIA LTDA
INVALID ,POSTO NOSSA SENHORA DAS GRACAS LTDA
ChIJS7xbOFgdzpQRYOVAoOnVmGg,AUTO POSTO PRESIDENTE COSTA LTDA
ChIJEZ_qLzVCNwcRjL3xwF6GGSE,CANAVIEIRAS POSTO DE COMBUSTIVEIS LTDA
 ChIJ1wP5zLOpiZQRuXogh9dbB7o,AUTO POSTO F & F DOURADOS CINCO LTDA
INVALID ,TG COMBUSTIVEIS LTDA
ChIJCW1xbZstGZURg9E6w4iZybc,SANDER COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,RM MONZA COMERCIO DE COMBUSTIVEL LTDA
ChIJBZkpBWawapMR0qH2WyFGjOk,LHRSMA COMERCIO DE COMBUSTIVEIS LTDA
ChIJhcD43VPzoJMRMxgXspNsGT8,AUTO POSTO MATO GROSSO LTDA
ChIJtUfpuAsabJIRF3qcYvEFCHk,AUTOPOSTO MANOA LTDA
ChIJhW5zwY2_4pQRSKq9p20ttjY,MP POSTOS E LOGISTICA LTDA
ChIJxVd8x78S_JQRr1esaheRgDo,E. B. WEILER LTDA.
ChIJdYnKOiPFupQRfgXo0TPkIIw,POSTO CAXUXA MGM LTDA
ChIJd2_EbPi7yJQRiSlDDsDjr18,SANTANA COMERCIO DE COMBUSTIVEIS LTDA
ChIJxWPzemOBp5MRGoW5BZjA0i0,POSTO TREVAO CIMATEL LTDA
ChIJjRbFR3uZGZURtPP9oYxG3_Y,POSTO LINHA VERDE LTDA
ChIJqy00rZnLrwARRf2crthQkEw,POSTO AGRODER LTDA
ChIJN4UfPrtdFgcRGvdXg6hsulU,POSTO AVENIDA COMB. DERIV. PET. SERVICOS LTDA
ChIJBcFhJJYEFgcR_NMU6y9ezug,POSTO UP3 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
ChIJ4yOZlK8EFgcRVxRR17WK5kE,POSTO ALBALONGA LTDA
ChIJ99OraQRSxwcRZE6AfA0-Sns,SAMPAIO E LOPES LTDA
INVALID ,DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA
INVALID ,POSTO METROPOLITANO DERIVADOS DE PETRÃ“LEO LTDA.
ChIJuQw8tdmTuwARplE1MB6IGMk,AUTO POSTO REDENCAO LTDA
ChIJtxDiMUUwWpMR_Q7odQoMWwA,BRASAL COMBUSTIVEIS LTDA
ChIJ5Rx1oDwlWpMReSaRrAxMD-8,BRASAL COMBUSTIVEIS LTDA
ChIJqVHUjIietgARkSJHU4-d76g,POSTO ALVORADA LTDA
INVALID ,COMERCIAL DE DERIVADOS DE PETROLEO SAO CARLOS LTDA
ChIJY7R--2AZuAARgBtRXj4MmWA,POSTO ATLANTICO LTDA
ChIJtYwOfRMYxZIRUKm-ataIX34,GRACE ANNE DUARTE AMORIM LEITE
ChIJ1zDWh8r3twAR84eKh2lpfZM,AUTO POSTO SOLEMAR LTDA
